Date,Open,High,Low,Close*,Adj Close**,Volume
"Dec 21, 2016","2,270.54","2,271.23","2,265.15","2,265.18","2,265.18","2,852,230,000"
"Dec 20, 2016","2,266.50","2,272.56","2,266.14","2,270.76","2,270.76","3,298,780,000"
"Dec 19, 2016","2,259.24","2,267.47","2,258.21","2,262.53","2,262.53","3,248,370,000"
"Dec 16, 2016","2,266.81","2,268.05","2,254.24","2,258.07","2,258.07","5,920,340,000"
"Dec 15, 2016","2,253.77","2,272.12","2,253.77","2,262.03","2,262.03","4,168,200,000"
"Dec 14, 2016","2,268.35","2,276.20","2,248.44","2,253.28","2,253.28","4,406,970,000"
"Dec 13, 2016","2,263.32","2,277.53","2,263.32","2,271.72","2,271.72","3,857,590,000"
"Dec 12, 2016","2,258.83","2,264.03","2,252.37","2,256.96","2,256.96","4,034,510,000"
"Dec 09, 2016","2,249.73","2,259.80","2,249.23","2,259.53","2,259.53","3,884,480,000"
"Dec 08, 2016","2,241.13","2,251.69","2,237.57","2,246.19","2,246.19","4,200,580,000"
"Dec 07, 2016","2,210.72","2,241.63","2,208.93","2,241.35","2,241.35","4,501,820,000"
"Dec 06, 2016","2,207.26","2,212.78","2,202.21","2,212.23","2,212.23","3,855,320,000"
"Dec 05, 2016","2,200.65","2,209.42","2,199.97","2,204.71","2,204.71","3,895,230,000"
"Dec 02, 2016","2,191.12","2,197.95","2,188.37","2,191.95","2,191.95","3,779,500,000"
"Dec 01, 2016","2,200.17","2,202.60","2,187.44","2,191.08","2,191.08","5,063,740,000"
"Nov 30, 2016","2,204.97","2,214.10","2,198.81","2,198.81","2,198.81","5,533,980,000"
"Nov 29, 2016","2,200.76","2,210.46","2,198.15","2,204.66","2,204.66","3,706,560,000"
"Nov 28, 2016","2,210.21","2,211.14","2,200.36","2,201.72","2,201.72","3,505,650,000"
"Nov 25, 2016","2,206.27","2,213.35","2,206.27","2,213.35","2,213.35","1,584,600,000"
"Nov 23, 2016","2,198.55","2,204.72","2,194.51","2,204.72","2,204.72","3,418,640,000"
"Nov 22, 2016","2,201.56","2,204.80","2,194.51","2,202.94","2,202.94","3,957,940,000"
"Nov 21, 2016","2,186.43","2,198.70","2,186.43","2,198.18","2,198.18","3,607,010,000"
"Nov 18, 2016","2,186.85","2,189.89","2,180.38","2,181.90","2,181.90","3,572,400,000"
"Nov 17, 2016","2,178.61","2,188.06","2,176.65","2,187.12","2,187.12","3,809,160,000"
"Nov 16, 2016","2,177.53","2,179.22","2,172.20","2,176.94","2,176.94","3,830,590,000"
"Nov 15, 2016","2,168.29","2,180.84","2,166.38","2,180.39","2,180.39","4,543,860,000"
"Nov 14, 2016","2,165.64","2,171.36","2,156.08","2,164.20","2,164.20","5,367,200,000"
"Nov 11, 2016","2,162.71","2,165.92","2,152.49","2,164.45","2,164.45","4,988,050,000"
"Nov 10, 2016","2,167.49","2,182.30","2,151.17","2,167.48","2,167.48","6,451,640,000"
"Nov 09, 2016","2,131.56","2,170.10","2,125.35","2,163.26","2,163.26","6,264,150,000"
"Nov 08, 2016","2,129.92","2,146.87","2,123.56","2,139.56","2,139.56","3,916,930,000"
"Nov 07, 2016","2,100.59","2,132.00","2,100.59","2,131.52","2,131.52","3,736,060,000"
"Nov 04, 2016","2,083.79","2,099.07","2,083.79","2,085.18","2,085.18","3,837,860,000"
"Nov 03, 2016","2,098.80","2,102.56","2,085.23","2,088.66","2,088.66","3,886,740,000"
"Nov 02, 2016","2,109.43","2,111.76","2,094.00","2,097.94","2,097.94","4,248,580,000"
"Nov 01, 2016","2,128.68","2,131.45","2,097.85","2,111.72","2,111.72","4,532,160,000"
"Oct 31, 2016","2,129.78","2,133.25","2,125.53","2,126.15","2,126.15","3,922,400,000"
"Oct 28, 2016","2,132.23","2,140.72","2,119.36","2,126.41","2,126.41","4,019,510,000"
"Oct 27, 2016","2,144.06","2,147.13","2,132.52","2,133.04","2,133.04","4,204,830,000"
"Oct 26, 2016","2,136.97","2,145.73","2,131.59","2,139.43","2,139.43","3,775,200,000"
"Oct 25, 2016","2,149.72","2,151.44","2,141.93","2,143.16","2,143.16","3,751,340,000"
"Oct 24, 2016","2,148.50","2,154.79","2,146.91","2,151.33","2,151.33","3,357,320,000"
"Oct 21, 2016","2,139.43","2,142.63","2,130.09","2,141.16","2,141.16","3,448,850,000"
"Oct 20, 2016","2,142.51","2,147.18","2,133.44","2,141.34","2,141.34","3,337,170,000"
"Oct 19, 2016","2,140.81","2,148.44","2,138.15","2,144.29","2,144.29","3,362,670,000"
"Oct 18, 2016","2,138.31","2,144.38","2,135.49","2,139.60","2,139.60","3,170,000,000"
"Oct 17, 2016","2,132.95","2,135.61","2,124.43","2,126.50","2,126.50","2,830,390,000"
"Oct 14, 2016","2,139.68","2,149.19","2,132.98","2,132.98","2,132.98","3,228,150,000"
"Oct 13, 2016","2,130.26","2,138.19","2,114.72","2,132.55","2,132.55","3,580,450,000"
"Oct 12, 2016","2,137.67","2,145.36","2,132.77","2,139.18","2,139.18","2,977,100,000"
"Oct 11, 2016","2,161.35","2,161.56","2,128.84","2,136.73","2,136.73","3,438,270,000"
"Oct 10, 2016","2,160.39","2,169.60","2,160.39","2,163.66","2,163.66","2,916,550,000"
"Oct 07, 2016","2,164.19","2,165.86","2,144.85","2,153.74","2,153.74","3,619,890,000"
"Oct 06, 2016","2,158.22","2,162.93","2,150.28","2,160.77","2,160.77","3,461,550,000"
"Oct 05, 2016","2,155.15","2,163.95","2,155.15","2,159.73","2,159.73","3,906,550,000"
"Oct 04, 2016","2,163.37","2,165.46","2,144.01","2,150.49","2,150.49","3,750,890,000"
"Oct 03, 2016","2,164.33","2,164.41","2,154.77","2,161.20","2,161.20","3,137,550,000"
"Sep 30, 2016","2,156.51","2,175.30","2,156.51","2,168.27","2,168.27","4,173,340,000"
"Sep 29, 2016","2,168.90","2,172.67","2,145.20","2,151.13","2,151.13","4,249,220,000"
"Sep 28, 2016","2,161.85","2,172.40","2,151.79","2,171.37","2,171.37","3,891,460,000"
"Sep 27, 2016","2,146.04","2,161.13","2,141.55","2,159.93","2,159.93","3,437,770,000"
"Sep 26, 2016","2,158.54","2,158.54","2,145.04","2,146.10","2,146.10","3,216,170,000"
"Sep 23, 2016","2,173.29","2,173.75","2,163.97","2,164.69","2,164.69","3,317,190,000"
"Sep 22, 2016","2,170.94","2,179.99","2,170.94","2,177.18","2,177.18","3,552,830,000"
"Sep 21, 2016","2,144.58","2,165.11","2,139.57","2,163.12","2,163.12","3,712,090,000"
"Sep 20, 2016","2,145.94","2,150.80","2,139.17","2,139.76","2,139.76","3,140,730,000"
"Sep 19, 2016","2,143.99","2,153.61","2,135.91","2,139.12","2,139.12","3,163,000,000"
"Sep 16, 2016","2,146.48","2,146.48","2,131.20","2,139.16","2,139.16","5,014,360,000"
"Sep 15, 2016","2,125.36","2,151.31","2,122.36","2,147.26","2,147.26","3,373,720,000"
"Sep 14, 2016","2,127.86","2,141.33","2,119.90","2,125.77","2,125.77","3,664,100,000"
"Sep 13, 2016","2,150.47","2,150.47","2,120.27","2,127.02","2,127.02","4,141,670,000"
"Sep 12, 2016","2,120.86","2,163.30","2,119.12","2,159.04","2,159.04","4,010,480,000"
"Sep 09, 2016","2,169.08","2,169.08","2,127.81","2,127.81","2,127.81","4,233,960,000"
"Sep 08, 2016","2,182.76","2,184.94","2,177.49","2,181.30","2,181.30","3,727,840,000"
"Sep 07, 2016","2,185.17","2,187.87","2,179.07","2,186.16","2,186.16","3,319,420,000"
"Sep 06, 2016","2,181.61","2,186.57","2,175.10","2,186.48","2,186.48","3,447,650,000"
"Sep 02, 2016","2,177.49","2,184.87","2,173.59","2,179.98","2,179.98","3,091,120,000"
"Sep 01, 2016","2,171.33","2,173.56","2,157.09","2,170.86","2,170.86","3,392,120,000"
"Aug 31, 2016","2,173.56","2,173.79","2,161.35","2,170.95","2,170.95","3,766,390,000"
"Aug 30, 2016","2,179.45","2,182.27","2,170.41","2,176.12","2,176.12","3,006,800,000"
"Aug 29, 2016","2,170.19","2,183.48","2,170.19","2,180.38","2,180.38","2,654,780,000"
"Aug 26, 2016","2,175.10","2,187.94","2,160.39","2,169.04","2,169.04","3,342,340,000"
"Aug 25, 2016","2,173.29","2,179.00","2,169.74","2,172.47","2,172.47","2,969,310,000"
"Aug 24, 2016","2,185.09","2,186.66","2,171.25","2,175.44","2,175.44","3,148,280,000"
"Aug 23, 2016","2,187.81","2,193.42","2,186.80","2,186.90","2,186.90","3,041,490,000"
"Aug 22, 2016","2,181.58","2,185.15","2,175.96","2,182.64","2,182.64","2,777,550,000"
"Aug 19, 2016","2,184.24","2,185.00","2,175.13","2,183.87","2,183.87","3,084,800,000"
"Aug 18, 2016","2,181.90","2,187.03","2,180.46","2,187.02","2,187.02","3,300,570,000"
"Aug 17, 2016","2,177.84","2,183.08","2,168.50","2,182.22","2,182.22","3,388,910,000"
"Aug 16, 2016","2,186.24","2,186.24","2,178.14","2,178.15","2,178.15","3,196,400,000"
"Aug 15, 2016","2,186.08","2,193.81","2,186.08","2,190.15","2,190.15","3,078,530,000"
"Aug 12, 2016","2,183.74","2,186.28","2,179.42","2,184.05","2,184.05","3,000,660,000"
"Aug 11, 2016","2,177.97","2,188.45","2,177.97","2,185.79","2,185.79","3,423,160,000"
"Aug 10, 2016","2,182.81","2,183.41","2,172.00","2,175.49","2,175.49","3,254,950,000"
"Aug 09, 2016","2,182.24","2,187.66","2,178.61","2,181.74","2,181.74","3,334,300,000"
"Aug 08, 2016","2,183.76","2,185.44","2,177.85","2,180.89","2,180.89","3,327,550,000"
"Aug 05, 2016","2,168.79","2,182.87","2,168.79","2,182.87","2,182.87","3,663,070,000"
"Aug 04, 2016","2,163.51","2,168.19","2,159.07","2,164.25","2,164.25","3,709,200,000"
"Aug 03, 2016","2,156.81","2,163.79","2,152.56","2,163.79","2,163.79","3,786,530,000"
"Aug 02, 2016","2,169.94","2,170.20","2,147.58","2,157.03","2,157.03","3,848,750,000"
"Aug 01, 2016","2,173.15","2,178.29","2,166.21","2,170.84","2,170.84","3,505,990,000"
"Jul 29, 2016","2,168.83","2,177.09","2,163.49","2,173.60","2,173.60","4,038,840,000"
"Jul 28, 2016","2,166.05","2,172.85","2,159.74","2,170.06","2,170.06","3,664,240,000"
"Jul 27, 2016","2,169.81","2,174.98","2,159.07","2,166.58","2,166.58","3,995,500,000"
"Jul 26, 2016","2,168.97","2,173.54","2,160.18","2,169.18","2,169.18","3,442,350,000"
"Jul 25, 2016","2,173.71","2,173.71","2,161.95","2,168.48","2,168.48","3,057,240,000"
"Jul 22, 2016","2,166.47","2,175.11","2,163.24","2,175.03","2,175.03","3,023,280,000"
"Jul 21, 2016","2,172.91","2,174.56","2,159.75","2,165.17","2,165.17","3,438,900,000"
"Jul 20, 2016","2,166.10","2,175.63","2,164.89","2,173.02","2,173.02","3,211,860,000"
"Jul 19, 2016","2,163.79","2,164.63","2,159.01","2,163.78","2,163.78","2,968,340,000"
"Jul 18, 2016","2,162.04","2,168.35","2,159.63","2,166.89","2,166.89","3,009,310,000"
"Jul 15, 2016","2,165.13","2,169.05","2,155.79","2,161.74","2,161.74","3,122,600,000"
"Jul 14, 2016","2,157.88","2,168.99","2,157.88","2,163.75","2,163.75","3,465,610,000"
"Jul 13, 2016","2,153.81","2,156.45","2,146.21","2,152.43","2,152.43","3,502,320,000"
"Jul 12, 2016","2,139.50","2,155.40","2,139.50","2,152.14","2,152.14","4,097,820,000"
"Jul 11, 2016","2,131.72","2,143.16","2,131.72","2,137.16","2,137.16","3,253,340,000"
"Jul 08, 2016","2,106.97","2,131.71","2,106.97","2,129.90","2,129.90","3,607,500,000"
"Jul 07, 2016","2,100.42","2,109.08","2,089.39","2,097.90","2,097.90","3,604,550,000"
"Jul 06, 2016","2,084.43","2,100.72","2,074.02","2,099.73","2,099.73","3,909,380,000"
"Jul 05, 2016","2,095.05","2,095.05","2,080.86","2,088.55","2,088.55","3,658,380,000"
"Jul 01, 2016","2,099.34","2,108.71","2,097.90","2,102.95","2,102.95","3,458,890,000"
"Jun 30, 2016","2,073.17","2,098.94","2,070.00","2,098.86","2,098.86","4,622,820,000"
"Jun 29, 2016","2,042.69","2,073.13","2,042.69","2,070.77","2,070.77","4,241,740,000"
"Jun 28, 2016","2,006.67","2,036.09","2,006.67","2,036.09","2,036.09","4,385,810,000"
"Jun 27, 2016","2,031.45","2,031.45","1,991.68","2,000.54","2,000.54","5,431,220,000"
"Jun 24, 2016","2,103.81","2,103.81","2,032.57","2,037.41","2,037.41","7,597,450,000"
"Jun 23, 2016","2,092.80","2,113.32","2,092.80","2,113.32","2,113.32","3,297,940,000"
"Jun 22, 2016","2,089.75","2,099.71","2,084.36","2,085.45","2,085.45","3,168,160,000"
"Jun 21, 2016","2,085.19","2,093.66","2,083.02","2,088.90","2,088.90","3,232,880,000"
"Jun 20, 2016","2,075.58","2,100.66","2,075.58","2,083.25","2,083.25","3,467,440,000"
"Jun 17, 2016","2,078.20","2,078.20","2,062.84","2,071.22","2,071.22","4,952,630,000"
"Jun 16, 2016","2,066.36","2,079.62","2,050.37","2,077.99","2,077.99","3,628,280,000"
"Jun 15, 2016","2,077.60","2,085.65","2,069.80","2,071.50","2,071.50","3,544,720,000"
"Jun 14, 2016","2,076.65","2,081.30","2,064.10","2,075.32","2,075.32","3,759,770,000"
"Jun 13, 2016","2,091.75","2,098.12","2,078.46","2,079.06","2,079.06","3,392,030,000"
"Jun 10, 2016","2,109.57","2,109.57","2,089.96","2,096.07","2,096.07","3,515,010,000"
"Jun 09, 2016","2,115.65","2,117.64","2,107.73","2,115.48","2,115.48","3,290,320,000"
"Jun 08, 2016","2,112.71","2,120.55","2,112.71","2,119.12","2,119.12","3,562,060,000"
